imdb_id,title,topic,cluster,umap_x,umap_y,hit_score
tt7186126,The Virtues,-1,-1,0.0516,-0.0087,41.57274839166782
tt9184994,How to Sell Drugs Online (Fast),0,3,0.0639,-0.0051,45.52999202462341
tt7772588,For All Mankind,1,2,0.0524,-0.0472,41.16106501206877
tt0425118,I Know This Much Is True,-1,-1,0.0133,-0.041,47.6206921538648
tt10160804,Hawkeye,2,1,0.0715,-0.0087,43.86442336335133
tt3829868,Looking for Alaska,6,3,0.0597,-0.072,43.98286509865733
tt9432978,Kota Factory,0,3,0.0658,-0.0951,54.070613441768856
tt0489974,Carnival Row,11,2,0.0478,-0.0572,45.36764453107051
tt10220588,Hotel Del Luna,1,2,0.0546,-0.034,44.92247934437616
tt9059760,Normal People,6,3,0.0037,-0.0463,51.49636079899427
tt9446688,I Am Not Okay with This,-1,-1,0.0949,-0.0147,43.95869822575117
tt2887954,Tokyo Vice,3,1,0.1068,-0.0676,44.91667082834667
tt7203552,The Morning Show,-1,-1,0.0178,-0.0724,43.718039240664304
tt1751634,The Sandman,1,2,0.0293,-0.0134,45.07745942991242
tt10554898,The Untamed,-1,-1,0.044,-0.0581,47.93447820795792
tt10584608,Teenage Bounty Hunters,2,1,0.0815,-0.0504,42.67210095318288
tt8740790,Bridgerton,-1,-1,-0.012,-0.0294,44.60977221434952
tt7909970,Unbelievable,4,1,0.092,-0.0719,54.78845810768792
tt10530900,Gullak,0,3,-0.0144,-0.0518,52.977689316443325
tt8332130,Beforeigners,1,2,-0.0112,-0.0116,41.03679407425632
tt8332438,ZeroZeroZero,7,1,0.1037,-0.0258,45.09565039717
tt5952634,The Spy,5,0,0.0888,-0.0406,47.85669478066599
tt9900092,Motherland: Fort Salem,1,2,0.0166,-0.011,41.35649296065082
tt6554240,Heels,2,1,0.0423,-0.0916,41.98917489168621
tt9174582,Brassic,-1,-1,0.0523,-0.0834,47.77193780924415
tt6150576,Midnight Diner: Tokyo Stories,-1,-1,-0.0311,-0.0346,40.89922532003586
tt11398870,Caliphate,5,0,0.0571,-0.0636,46.06603640644608
tt8685324,Sanditon,-1,-1,0.0373,0.014,40.70958793680847
tt8201186,The Capture,-1,-1,0.03,-0.085,43.374940095258864
tt11228748,The King: Eternal Monarch,1,2,0.0508,-0.0559,46.18897456172133
tt2235759,The Great,-1,-1,0.0423,-0.0171,47.19090628549047
tt7985576,The Serpent,3,1,0.0598,-0.0493,40.62393446667271
tt10919420,Squid Game,2,1,0.0497,-0.0547,47.62146344724273
tt9544034,The Family Man,2,1,0.0533,-0.1131,49.7234031866532
tt9612102,Exit,8,1,0.0652,-0.0344,43.119481645171696
tt10405370,SAS Rogue Heroes,5,0,0.0991,-0.1198,41.57206823094478
tt8001106,Giri/Haji,7,1,0.0795,-0.0733,40.43695906324323
tt11016042,RIPLEY,8,1,0.071,-0.0458,47.72269179972565
tt13623580,Reservation Dogs,-1,-1,0.0355,-0.0471,50.35916865509664
tt8291284,The Peripheral,1,2,0.0669,-0.045,40.5112005543369
tt11280740,Severance,-1,-1,0.0106,-0.0937,54.83257995352584
tt10850932,Crash Landing on You,-1,-1,0.0638,-0.0813,55.40527193967733
tt11192306,Superman & Lois,1,2,0.0603,-0.0031,43.178410767982285
tt11198330,House of the Dragon,10,0,0.0591,0.0021,41.47499901201927
tt10069398,Home for Christmas,0,3,0.0477,-0.042,43.3492234355672
tt8765446,Upright,0,3,0.0057,0.0375,43.85235057667786
tt11769304,Hospital Playlist,9,3,-0.0049,-0.0376,45.69173927202138
tt11239552,Itaewon Class,-1,-1,0.1039,-0.0902,41.424959161694765
tt10883660,Riot Police,7,1,0.0878,-0.0426,40.44399268446625
tt10314462,Zoey's Extraordinary Playlist,0,3,0.054,-0.0219,42.866832280738095
tt5875444,Slow Horses,3,1,0.1161,-0.0781,53.20418525560521
tt11290960,Falling Into Your Smile,0,3,0.1069,-0.0914,40.23167245638346
tt8749198,Daisy Jones & the Six,-1,-1,0.0395,-0.0125,42.48812620537064
tt11656892,Des,3,1,0.045,-0.0487,42.575751272785325
tt12451520,It's Okay to Not Be Okay,9,3,0.0332,-0.0004,52.60364910974916
tt11407524,Hostel Daze,0,3,0.0627,-0.0988,43.89731959781537
tt2531336,Lupin,-1,-1,0.0898,-0.0684,43.09775698131615
tt11052470,Move to Heaven,-1,-1,0.0356,-0.0532,46.99185760521374
tt9698442,Behind Her Eyes,-1,-1,0.0078,-0.0442,40.60528665067867
tt11712058,Mayor of Kingstown,8,1,-0.0082,-0.0788,43.361827294117234
tt10986410,Ted Lasso,0,3,0.0828,-0.0377,61.463387140080016
tt10574558,Midnight Mass,4,1,0.0085,-0.0139,42.23952461997189
tt10166602,"Love, Victor",0,3,0.0501,-0.0299,42.5181387230645
tt9815454,Unorthodox,-1,-1,0.028,-0.0113,50.57915787318588
tt11691684,Flower of Evil,-1,-1,0.0371,-0.0798,46.442328107809146
tt11771270,The English,-1,-1,0.0406,0.0051,44.36896383324599
tt14169960,All of Us Are Dead,1,2,0.0605,-0.0429,41.66064289071743
tt6964748,Alex Rider,2,1,0.077,-0.009,41.47990847781297
tt3581920,The Last of Us,-1,-1,0.0442,-0.0139,47.553222325190056
tt11854694,Special Ops,3,1,0.041,-0.0683,40.54999798417345
tt10516352,Love 101,0,3,0.0654,-0.0782,42.93261988180608
tt11912196,Asur,-1,-1,0.0391,-0.0522,44.93455030358509
tt10383046,Veneno,6,3,0.0359,0.0593,43.89090035578629
tt10062292,Never Have I Ever,0,3,0.055,-0.0054,46.76970674800284
tt12004706,Panchayat,0,3,0.0632,-0.1314,58.98779784753015
tt8550732,KAOS,1,2,0.0476,0.0029,42.9773672918625
tt9680440,Paatal Lok,-1,-1,0.1048,-0.1049,53.00393111046221
tt12327578,Star Trek: Strange New Worlds,1,2,0.0789,-0.048,40.96114234438732
tt12809988,Sweet Tooth,1,2,0.0861,-0.0461,43.69858567967354
tt10577736,Tehran,5,0,0.0491,-0.0323,41.53110167084736
tt12439466,Love Is in the Air,0,3,0.0948,-0.0589,40.72390097708683
tt12759100,Somebody Somewhere,0,3,0.0094,-0.0485,48.24048521275512
tt12197698,Leverage: Redemption,2,1,0.1096,-0.0807,41.91247230305271
tt12637874,Fallout,1,2,0.0599,-0.0399,62.46342801101642
tt13368804,I Told Sunset About You,6,3,0.0025,-0.0341,41.47283080824544
tt8226360,A League of Their Own,0,3,0.0916,-0.0474,46.32548321989572
tt12411074,Paranormal,-1,-1,0.0022,0.0005,44.80798755544518
tt13400006,Mr. Queen,1,2,0.0464,-0.0549,46.42690249212506
tt10590066,All Creatures Great & Small,9,3,-0.0019,-0.0312,45.99030693325626
tt12879418,Tale of the Nine Tailed,1,2,0.0004,-0.0241,41.10812223222396
tt13304700,Snowdrop,-1,-1,0.082,-0.1365,42.26454626793145
tt10970552,The Haunting of Bly Manor,4,1,-0.0075,-0.0093,41.99319087818968
tt11000902,Our Flag Means Death,2,1,0.0529,-0.037,51.93086481855398
tt9288030,Reacher,2,1,0.053,-0.0625,50.9943972893362
tt13024974,D.P.,2,1,0.0857,-0.1268,43.71224403613314
tt12940504,My Name,-1,-1,0.0771,-0.0709,48.31939207062166
tt9174558,Dopesick,7,1,0.0284,0.0193,52.60017357878164
tt13146488,Peacemaker,1,2,0.1084,-0.0311,55.21071758188325
tt8888462,Pachinko,-1,-1,0.023,-0.0451,47.46041386744245
tt10795658,Alice in Borderland,2,1,0.0707,-0.0719,43.6093892153893
tt10888876,Love & Anarchy,0,3,0.0243,-0.1028,41.82013899027057
tt12392504,Scam 1992: The Harshad Mehta Story,3,1,0.0373,-0.0655,62.2698636136622
tt13315156,First Kill,11,2,0.0791,-0.0225,41.67175616109765
tt1758589,Dash & Lily,0,3,0.0046,0.0115,44.8346475256419
tt11337908,Maid,-1,-1,0.0525,-0.0371,51.00705104688632
tt13406094,The White Lotus,-1,-1,0.0365,-0.0343,44.830109762567936
tt12526224,Douluo Continent,-1,-1,0.0442,-0.0473,41.16958772796498
tt12682218,Scenes from a Marriage,6,3,0.0438,-0.0523,40.28501963136773
tt13274038,True Beauty,-1,-1,0.0698,-0.0844,44.22027311932935
tt13273826,The Uncanny Counter,-1,-1,0.0251,-0.0855,41.97266938757689
tt11301642,Ethos,-1,-1,0.0168,-0.064,50.5810616112262
tt13111040,The Offer,-1,-1,-0.0014,-0.0303,52.63660810253865
tt13111078,Lioness,5,0,0.1002,-0.0914,41.721683972680665
tt13660780,A Tale of Thousand Stars,6,3,0.0103,-0.0302,40.78749064449112
tt10155688,Mare of Easttown,4,1,0.0354,-0.0691,56.3645268740852
tt13669128,Doom at Your Service,1,2,0.0224,-0.0361,40.9917464837001
tt9140342,It's a Sin,0,3,0.0347,-0.0077,52.74598311845149
tt19370256,KinnPorsche: The Series,2,1,0.0862,-0.0384,44.242293767721065
tt13433812,Vincenzo,2,1,0.0826,-0.0414,45.52813386493727
tt10975574,Julia,-1,-1,-0.0167,0.0088,44.16206670532061
tt13833978,The Lincoln Lawyer,-1,-1,0.0245,-0.0239,41.4512128536302
tt13911628,Lessons in Chemistry,-1,-1,0.0373,0.006,50.81159841076263
tt10813940,Ginny & Georgia,0,3,0.0156,-0.0226,44.79081620219745
tt13991232,1883,-1,-1,0.032,-0.0328,47.11397919866213
tt13759970,Taxi Driver,2,1,0.0912,-0.0932,42.11895198456324
tt10540276,Snabba Cash,-1,-1,0.0669,-0.092,41.207644124518886
tt13885302,Navillera,6,3,0.0476,-0.0568,42.21290946246668
tt12458172,Word of Honor,-1,-1,0.0795,-0.0979,41.12541458012619
tt11743610,The Terminal List,2,1,0.0499,-0.083,49.53123298838442
tt13353168,Fisk,0,3,0.0383,-0.0277,41.68866620840114
tt13660938,Bad Buddy,0,3,0.001,-0.09,44.12839662122024
tt10166622,The Dropout,-1,-1,0.0289,0.0199,41.54427090134112
tt11961378,Fatma,8,1,0.0461,-0.0531,40.98070683460029
tt14417718,The Crowded Room,-1,-1,0.0417,-0.0501,46.922443651827
tt12567072,Pernille,0,3,0.0421,-0.0209,40.29381870247379
tt10244600,Winning Time: The Rise of the Lakers Dynasty,0,3,0.0642,-0.0182,44.43460211817136
tt14392248,Aspirants,-1,-1,0.0838,-0.0861,57.78256057983546
tt11815682,Hacks,0,3,0.0543,-0.0195,44.71730223835975
tt10638036,Heartstopper,6,3,0.0533,-0.0609,57.77873967603071
tt14586350,Love & Death,-1,-1,-0.0094,-0.0208,44.32103464164589
tt9174718,The Lost Flowers of Alice Hart,4,1,0.0246,0.0214,42.25385116382136
tt13138834,Time,-1,-1,0.0197,-0.0639,49.6535640884765
tt14688458,Silo,1,2,0.0613,-0.0575,40.451389628840936
tt14664414,Young Royals,6,3,0.039,-0.0315,53.65839889869082
tt2788316,Shōgun,10,0,0.0679,-0.0687,51.57171121797324
tt24640580,Moving,1,2,0.0368,-0.0446,46.190120984511466
tt26315487,Bloodhounds,2,1,0.0407,-0.0802,41.04362473745982
tt10834220,The Chestnut Man,4,1,0.0018,-0.0543,43.60064661042982
tt3960394,Interview with the Vampire,11,2,0.0251,-0.0204,43.96714270869323
tt14167344,Aranyak,4,1,0.0578,-0.066,41.610808150551485
tt1998372,Under the Banner of Heaven,4,1,0.0374,-0.0455,42.43987417335338
tt14362262,The Boss,0,3,0.0632,-0.0441,43.10272060483364
tt14518756,Hometown Cha-Cha-Cha,9,3,0.0132,-0.0598,47.89793057929846
tt17513352,Twenty Five Twenty One,-1,-1,0.0636,-0.0733,46.73033976908086
tt15477488,Farzi,-1,-1,0.0617,-0.057,50.229979496249214
tt15358446,Dead Boy Detectives,11,2,0.0223,-0.0238,43.09030197783322
tt13567344,Acapulco,0,3,0.0264,-0.0053,43.289941929132944
tt12979628,Family Secrets,-1,-1,0.0493,-0.0755,42.03607372421504
tt13655456,True Story,0,3,0.0088,-0.0361,40.82602227042159
tt20859920,Alchemy of Souls,1,2,0.0401,-0.0319,46.48297811772274
tt19115260,Our Blues,-1,-1,0.0273,-0.0591,41.974573862082096
tt15026724,Our Beloved Summer,0,3,0.0362,-0.0755,41.42987277475329
tt13317582,The Club,-1,-1,0.0031,-0.0118,43.95302888751832
tt18926162,Tomorrow,1,2,0.0365,-0.0468,44.22193023324195
tt21344706,The Glory,-1,-1,0.0449,-0.016,46.860027136194944
tt15677150,Shrinking,0,3,0.0321,-0.0266,46.49176832487509
tt14452776,The Bear,0,3,0.0067,-0.0332,46.68183625582424
tt11646832,The Outlaws,0,3,0.066,-0.0953,41.88479406935131
tt26229508,Love to Hate You,0,3,0.0328,-0.0714,40.22074757416004
tt14452228,Wolf Like Me,0,3,0.0161,-0.013,40.55919646315391
tt16358384,Tulsa King,8,1,0.0287,-0.0712,45.66810184465426
tt14403178,BEEF,0,3,0.0772,-0.0555,50.49438084013447
tt8681148,This Is Going to Hurt,9,3,0.0202,-0.053,45.96926086730481
tt14819828,Business Proposal,-1,-1,0.0356,-0.0469,44.67711785428503
tt23725386,GAP,0,3,-0.0141,-0.0857,43.42217743561416
tt13820498,The Last Days of Ptolemy Grey,-1,-1,-0.0029,0.0118,41.581092754531525
tt11899030,The Responder,3,1,0.0704,-0.0507,41.26646495831229
tt4301160,Black Bird,-1,-1,0.082,-0.0573,51.7915817466421
tt17524566,Guns & Gulaabs,0,3,0.0224,-0.0994,42.23248788520339
tt17677860,Presumed Innocent,4,1,0.0503,-0.0637,40.68497738020524
tt17921714,A Small Light,5,0,0.0149,-0.0387,44.35608182568247
tt17080956,Semantic Error,-1,-1,0.0661,-0.1336,43.13704745038184
tt14379784,The Devil's Hour,3,1,0.0155,-0.0226,44.53399408423081
tt15567174,The Fall of the House of Usher,4,1,0.0105,-0.0035,43.384133019302126
tt18249282,Shoresy,0,3,0.0737,-0.0808,45.77812475848648
tt15435876,The Penguin,-1,-1,0.0626,-0.0465,57.87718854122805
tt19231492,Dark Matter,1,2,0.0646,-0.0203,43.70137640695
tt14661396,Queen Charlotte: A Bridgerton Story,-1,-1,-0.0087,-0.0274,50.610877144280806
tt19381692,Chief of War,10,0,0.0665,-0.0382,41.95443705326708
tt20869502,Extraordinary Attorney Woo,0,3,0.0397,-0.0327,53.07448490038647
tt26693803,King the Land,0,3,0.0506,-0.0976,48.38391604279557
tt15469618,Bad Sisters,-1,-1,0.0218,-0.0337,47.17082793355274
tt15875168,Mo,0,3,-0.0214,-0.0311,45.93808838355372
tt9114512,We Were the Lucky Ones,5,0,0.0334,-0.0502,40.78893516039078
tt20234568,Weak Hero,2,1,0.0939,-0.0825,45.70851234601507
tt20285780,The Artful Dodger,2,1,0.0638,-0.0608,46.95218293501056
tt18923754,Daredevil: Born Again,-1,-1,0.0537,-0.1143,40.82118046625825
tt13683866,Big Boys,0,3,0.0331,-0.1101,43.91125663013339
tt11379456,My Lady Jane,10,0,0.0427,0.0617,44.79296036575433
tt16418808,Sugar,4,1,0.0465,-0.0588,41.03579133114085
tt17491088,The Diplomat,5,0,0.0686,-0.069,42.26609390345899
tt22014226,Taaza Khabar,1,2,0.0473,-0.0555,46.36451659671789
tt13159924,Gen V,1,2,0.0675,-0.0721,40.86802324221071
tt15135104,Kleo,2,1,0.0584,-0.0345,42.58413605799678
tt14899624,Another Self,6,3,0.0081,-0.0166,46.265798181454414
tt26228190,My Dearest,-1,-1,0.0268,-0.0855,41.92359405440761
tt11252254,From Scratch,-1,-1,0.0369,-0.0076,45.16373456929895
tt9892936,One Hundred Years of Solitude,11,2,-0.0006,-0.0055,48.173605051012345
tt21057450,School Spirits,-1,-1,0.043,-0.0087,40.359284624425
tt10399902,Boy Swallows Universe,4,1,0.0156,-0.0603,43.95312722781537
tt21874396,Parasyte: The Grey,1,2,0.0393,-0.0578,41.29942700571844
tt21906238,Rivals,0,3,0.0324,-0.0713,42.610158056276575
tt16447750,Maestro in Blue,-1,-1,0.0308,-0.0412,42.17272800340941
tt28076458,Hidden Love,6,3,0.0369,-0.0886,44.29202607618888
tt20600022,The Worst of Evil,2,1,0.065,-0.0901,43.17700966945214
tt15289042,First Love,6,3,0.0081,-0.0486,42.38572463313122
tt27446493,Twinkling Watermelon,1,2,0.0832,0.0029,43.93414438668791
tt23037654,Khakee: The Bihar Chapter,3,1,0.0631,-0.1296,43.31348117354905
tt16296870,The Railway Men - The Untold Story of Bhopal 1984,-1,-1,0.03,-0.0255,49.62346763513951
tt26450613,A Shop for Killers,4,1,-0.0016,-0.0215,40.15924649450155
tt27668559,Queen of Tears,0,3,-0.0124,-0.0335,44.79542376182095
tt15384586,Fellow Travelers,6,3,0.0615,0.0136,45.84551853725375
tt24069848,American Primeval,-1,-1,0.0428,-0.0397,46.92188737796424
tt28106730,The Trauma Code: Heroes on Call,9,3,0.0761,-0.0459,43.18218717264072
tt14466018,Blue Lights,3,1,0.0636,-0.094,43.368018657915165
tt29569035,My Demon,1,2,0.0736,-0.0139,42.27720040146125
tt26225038,Death's Game,1,2,0.0265,0.0202,49.16120636257469
tt26471411,When Life Gives You Tangerines,-1,-1,0.0578,-0.0594,54.18151851497925
tt15282746,Drops of God,4,1,-0.009,-0.0309,45.84819221112661
tt21764804,The Family,2,1,0.0751,-0.0245,41.43076928895963
tt32252772,Dexter: Original Sin,3,1,0.0637,-0.0419,48.05740817340912
tt9022422,The Tattooist of Auschwitz,5,0,0.0621,-0.0489,41.4253906674025
tt24053860,The Day of the Jackal,2,1,0.1057,-0.0635,41.3052854767875
tt27987047,Boots,5,0,0.0605,-0.1185,43.85435422583795
tt27740241,The Eternaut,1,2,0.0569,-0.0044,41.11403331983118
tt28013708,Task,3,1,0.0713,-0.0787,47.931414854775525
tt31324295,Lovely Runner,1,2,0.0468,-0.0318,45.18784732434809
tt28631067,Toxic Town,-1,-1,0.0394,-0.0118,41.93822659561795
tt29650530,Mercy for None,2,1,0.047,-0.0653,40.47377683002311
tt35304338,Study Group,-1,-1,0.0661,-0.122,42.63626069557382
tt29921070,Karma,-1,-1,0.066,-0.046,40.58335268847018
tt13210838,The Gentlemen,0,3,0.0624,-0.013,47.41234205999275
tt16283804,One Day,6,3,0.0416,-0.0425,50.96899463502432
tt27867155,Mr Bates vs The Post Office,-1,-1,0.0265,-0.061,41.198867950214414
tt13649112,Baby Reindeer,0,3,0.0099,-0.026,47.80130723540165
tt30252752,Dying for Sex,0,3,0.0133,-0.041,40.76886814468856
tt27846061,Ludwig,-1,-1,0.0475,-0.0688,45.65071061524085
tt31122777,Say Nothing,-1,-1,0.0255,-0.049,42.562122452772606
tt31121364,Death by Lightning,-1,-1,0.0191,-0.0839,41.16340136171554
tt27444205,Paradise,-1,-1,0.0225,-0.0832,41.73212394568896
tt27995114,Dept. Q,3,1,0.0978,-0.0919,51.71676519627564
tt31510819,MobLand,7,1,0.052,-0.1125,46.77149065201535
tt31806037,Adolescence,4,1,0.0544,-0.0331,49.11972207263244
tt31938062,The Pitt,9,3,0.0497,-0.0115,55.029483912315726
tt26933824,Nobody Wants This,0,3,0.022,-0.037,42.80215040515999
tt27792190,Maxton Hall - The World Between Us,4,1,0.0307,-0.0377,43.50928240892537
tt32237534,Last Samurai Standing,-1,-1,0.0209,-0.0628,42.48043880719472
tt30217222,Murder Mindfully,8,1,0.0303,-0.0447,40.90888876227056
tt33503491,When the Phone Rings,-1,-1,-0.0024,-0.0872,40.31782699329356
tt33043892,Dexter: Resurrection,3,1,0.053,0.001,59.311280956506295
tt35064818,Black Warrant,-1,-1,0.0759,-0.1156,42.71564885541352
tt35082593,The Late Offices,0,3,0.0003,-0.0413,40.738139133204285
tt37600136,"Bon Appétit, Your Majesty",1,2,0.0562,-0.0395,41.04354273350486
tt37370861,Revenged Love,2,1,0.0584,-0.0899,41.7514601554832
